#id; #statu; #coord; #cycle; 
63; vivant; {365.5,85.5,0.0}; 160
64; en fuite; {308.5,30.5,0.0}; 160
65; vivant; {343.5,118.5,0.0}; 160
76; vivant; {174.5,86.5,0.0}; 160
80; vivant; {250.8502851084788,79.5,0.0}; 160
2; vivant; {140.2455850552272,74.45347093149046,0.0}; 161
5; caché; {171.02688567569558,74.5,0.0}; 161
7; vivant; {348.5,115.5,0.0}; 161
8; vivant; {396.7117676053106,76.39234838794775,0.0}; 161
9; caché; {254.5,75.34104509045638,0.0}; 161
10; vivant; {399.82577770885683,73.5,0.0}; 161
11; vivant; {403.5,111.5,0.0}; 161
12; caché; {446.5,101.60436747858806,0.0}; 161
13; vivant; {446.4553184680337,100.5,0.0}; 161
15; vivant; {405.5,125.6740087504065,0.0}; 161
16; caché; {406.5,127.62476424728635,0.0}; 161
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 161
19; caché; {291.18647987022723,127.5,0.0}; 161
20; vivant; {288.880150285604,124.76893078344125,0.0}; 161
22; vivant; {143.5,126.26318666776744,0.0}; 161
24; caché; {142.6424149460054,128.7155896113509,0.0}; 161
25; vivant; {88.87944897355897,124.64910910365917,0.0}; 161
27; vivant; {406.0009864452092,124.40715395555767,0.0}; 161
28; vivant; {404.4094031273077,126.79803932091475,0.0}; 161
29; vivant; {408.9187268644866,125.72524357868164,0.0}; 161
30; caché; {405.5164019756494,127.5,0.0}; 161
31; vivant; {395.2270723826612,72.54199079513431,0.0}; 161
33; vivant; {89.27247009806986,124.54852302274136,0.0}; 161
35; vivant; {87.5,127.78000861231864,0.0}; 161
38; vivant; {290.5,127.49787505436723,0.0}; 161
44; caché; {254.7798716001162,75.5,0.0}; 161
45; vivant; {406.9739911012374,127.5,0.0}; 161
50; vivant; {299.5,56.5,0.0}; 161
52; en fuite; {246.5,100.49995980930387,0.0}; 161
53; paralysé; {296.4980781938601,56.5,0.0}; 161
54; vivant; {266.5,85.5,0.0}; 161
55; vivant; {263.5,85.5,0.0}; 161
56; vivant; {247.5,81.5,0.0}; 161
58; en fuite; {308.5,13.499999464324162,0.0}; 161
60; vivant; {359.5,74.5,0.0}; 161
62; vivant; {262.5,83.60396171400282,0.0}; 161
63; vivant; {368.5,85.5,0.0}; 161
64; en fuite; {308.5,27.5,0.0}; 161
65; vivant; {344.5,120.5,0.0}; 161
76; vivant; {171.5,86.5,0.0}; 161
80; vivant; {248.8502851084788,80.5,0.0}; 161
2; vivant; {138.69240406179694,73.19345950231731,0.0}; 162
5; caché; {171.02688567569558,74.5,0.0}; 162
7; vivant; {345.5,115.5,0.0}; 162
8; vivant; {398.5,75.41713203200626,0.0}; 162
9; caché; {254.5,75.34104509045638,0.0}; 162
10; vivant; {401.81829226415147,73.32712505404464,0.0}; 162
11; vivant; {403.5,111.5,0.0}; 162
12; caché; {446.5,101.60436747858806,0.0}; 162
13; vivant; {445.59886531057464,98.69265720211177,0.0}; 162
15; vivant; {405.38713409039184,123.67719596838403,0.0}; 162
16; caché; {406.5,127.62476424728635,0.0}; 162
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 162
19; caché; {291.18647987022723,127.5,0.0}; 162
20; vivant; {288.6759997335895,126.5,0.0}; 162
22; vivant; {140.89139031046204,124.78158095515406,0.0}; 162
24; caché; {142.6424149460054,128.7155896113509,0.0}; 162
25; vivant; {88.5,127.5,0.0}; 162
27; vivant; {406.5,127.29861454781648,0.0}; 162
28; vivant; {404.4094031273077,126.79803932091475,0.0}; 162
29; vivant; {407.38067002868087,127.5,0.0}; 162
30; caché; {405.5164019756494,127.5,0.0}; 162
31; vivant; {397.5,73.22637998372365,0.0}; 162
33; vivant; {89.47830378437659,127.5,0.0}; 162
35; vivant; {87.5,127.78000861231864,0.0}; 162
38; vivant; {290.4411555117567,130.49729788654733,0.0}; 162
44; caché; {254.7798716001162,75.5,0.0}; 162
45; vivant; {405.13496792369887,128.28612578667546,0.0}; 162
50; vivant; {299.5,57.5,0.0}; 162
52; en fuite; {246.5,103.49995980930387,0.0}; 162
54; vivant; {263.5,85.5,0.0}; 162
55; vivant; {262.5,83.5,0.0}; 162
56; vivant; {246.5,83.5,0.0}; 162
58; en fuite; {308.50000053567584,10.5,0.0}; 162
60; vivant; {359.5,77.5,0.0}; 162
62; vivant; {261.5,81.60396171400282,0.0}; 162
63; vivant; {371.5,85.5,0.0}; 162
64; en fuite; {308.5,24.5,0.0}; 162
65; vivant; {346.5,121.5,0.0}; 162
76; vivant; {168.5,86.5,0.0}; 162
80; vivant; {248.5,83.44042477509994,0.0}; 162
2; vivant; {138.23668503177132,71.24607146556846,0.0}; 163
5; caché; {171.02688567569558,74.5,0.0}; 163
7; vivant; {342.5,115.5,0.0}; 163
8; vivant; {398.80682767182356,77.96978011201328,0.0}; 163
9; caché; {254.5,75.34104509045638,0.0}; 163
10; vivant; {399.8295789712013,73.5,0.0}; 163
11; vivant; {405.5,112.5,0.0}; 163
12; caché; {446.5,101.60436747858806,0.0}; 163
13; vivant; {445.6866263202334,100.5,0.0}; 163
15; vivant; {405.5,125.66949100667411,0.0}; 163
16; caché; {406.5,127.62476424728635,0.0}; 163
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 163
19; caché; {291.18647987022723,127.5,0.0}; 163
20; vivant; {287.3213446252603,127.97136315621862,0.0}; 163
22; vivant; {141.5,126.6818849108341,0.0}; 163
24; caché; {142.6424149460054,128.7155896113509,0.0}; 163
25; vivant; {88.7307704343341,124.50888900128443,0.0}; 163
27; vivant; {403.51487540191465,127.59699540160196,0.0}; 163
28; vivant; {406.9716346068546,125.23760032972704,0.0}; 163
29; vivant; {407.38067002868087,127.5,0.0}; 163
30; caché; {405.5164019756494,127.5,0.0}; 163
31; vivant; {395.0022551632608,72.09925846339794,0.0}; 163
33; vivant; {92.44798143213097,127.07454181353744,0.0}; 163
35; vivant; {86.02627485175717,125.16693873429459,0.0}; 163
38; vivant; {290.5,127.5,0.0}; 163
44; caché; {254.7798716001162,75.5,0.0}; 163
45; vivant; {404.01782288442877,129.94503716503002,0.0}; 163
50; vivant; {299.5,58.5,0.0}; 163
52; en fuite; {246.5,106.49995980930387,0.0}; 163
54; vivant; {263.5,85.5,0.0}; 163
55; vivant; {261.5,81.5,0.0}; 163
56; vivant; {245.5,85.5,0.0}; 163
58; en fuite; {310.5,9.499999464324162,0.0}; 163
60; vivant; {359.5,80.5,0.0}; 163
62; vivant; {259.6039617140028,80.5,0.0}; 163
63; vivant; {374.5,85.5,0.0}; 163
64; en fuite; {308.5,21.5,0.0}; 163
65; vivant; {347.5,123.5,0.0}; 163
76; vivant; {165.5,86.5,0.0}; 163
80; vivant; {246.5,84.49822696811009,0.0}; 163
2; vivant; {139.21872269123546,72.5,0.0}; 164
5; caché; {171.02688567569558,74.5,0.0}; 164
7; vivant; {339.5,115.5,0.0}; 164
8; vivant; {398.5,75.00146488399378,0.0}; 164
9; caché; {254.5,75.34104509045638,0.0}; 164
10; vivant; {400.76651951842405,75.26695851987812,0.0}; 164
11; vivant; {405.5,115.5,0.0}; 164
12; caché; {446.5,101.60436747858806,0.0}; 164
13; vivant; {447.62096397282215,101.00826946177932,0.0}; 164
15; vivant; {407.14207471755145,126.81123993791003,0.0}; 164
16; caché; {406.5,127.62476424728635,0.0}; 164
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 164
19; caché; {291.18647987022723,127.5,0.0}; 164
20; vivant; {289.23058607324356,127.5,0.0}; 164
22; vivant; {142.6774098831992,129.44117937988682,0.0}; 164
24; caché; {142.6424149460054,128.7155896113509,0.0}; 164
25; vivant; {88.5,127.48237727760348,0.0}; 164
27; vivant; {406.5,127.5,0.0}; 164
28; vivant; {406.5,127.5,0.0}; 164
29; vivant; {408.8389628459801,124.87828642696931,0.0}; 164
30; caché; {405.5164019756494,127.5,0.0}; 164
31; vivant; {396.94956993865026,73.5,0.0}; 164
33; vivant; {89.53907817997161,127.5,0.0}; 164
35; vivant; {88.08526756798263,126.5,0.0}; 164
38; vivant; {291.92513086931655,130.13988674100256,0.0}; 164
44; caché; {254.7798716001162,75.5,0.0}; 164
45; vivant; {404.9766395111141,128.5,0.0}; 164
50; vivant; {302.5,58.5,0.0}; 164
52; en fuite; {246.5,109.49995980930387,0.0}; 164
54; vivant; {262.5,83.5,0.0}; 164
55; vivant; {260.5,79.5,0.0}; 164
56; vivant; {242.5,85.5,0.0}; 164
58; en fuite; {311.50000053567584,7.5,0.0}; 164
60; vivant; {359.5,83.5,0.0}; 164
62; vivant; {258.5,78.60396171400282,0.0}; 164
63; vivant; {377.5,85.5,0.0}; 164
65; vivant; {348.5,125.5,0.0}; 164
76; vivant; {162.5,86.5,0.0}; 164
80; vivant; {244.5017730318899,85.5,0.0}; 164
2; vivant; {137.50205874016572,71.47381050526832,0.0}; 165
5; caché; {171.02688567569558,74.5,0.0}; 165
7; vivant; {336.5,115.5,0.0}; 165
8; vivant; {400.33302889557876,72.62659539958558,0.0}; 165
9; caché; {254.5,75.34104509045638,0.0}; 165
10; vivant; {398.7877810458329,75.5,0.0}; 165
11; vivant; {405.5,118.5,0.0}; 165
12; caché; {446.5,101.60436747858806,0.0}; 165
13; vivant; {445.9929911772436,99.84650159475248,0.0}; 165
15; vivant; {409.0597469012327,127.37916017521025,0.0}; 165
16; caché; {406.5,127.62476424728635,0.0}; 165
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 165
19; caché; {291.18647987022723,127.5,0.0}; 165
20; vivant; {291.1267317939683,128.13610644217553,0.0}; 165
22; vivant; {142.59064648408298,126.44243429025786,0.0}; 165
24; caché; {142.6424149460054,128.7155896113509,0.0}; 165
25; vivant; {89.91581736685173,124.83748386127816,0.0}; 165
27; vivant; {404.09228325067807,129.2896647884547,0.0}; 165
28; vivant; {403.7654266934084,126.26626225198518,0.0}; 165
29; vivant; {407.2081126872508,126.5,0.0}; 165
30; caché; {405.5164019756494,127.5,0.0}; 165
31; vivant; {394.8689507277002,75.6513464789603,0.0}; 165
33; vivant; {86.8989604406138,126.07529711085846,0.0}; 165
35; vivant; {85.79137752447222,128.43340851045087,0.0}; 165
38; vivant; {290.5,128.26823908866754,0.0}; 165
44; caché; {254.7798716001162,75.5,0.0}; 165
45; vivant; {405.08689280146683,130.49695874067703,0.0}; 165
54; vivant; {261.5,81.5,0.0}; 165
55; vivant; {258.5,78.5,0.0}; 165
56; vivant; {239.5,85.5,0.0}; 165
60; vivant; {360.5,85.5,0.0}; 165
62; vivant; {256.6039617140028,77.5,0.0}; 165
63; vivant; {380.5,85.5,0.0}; 165
65; vivant; {350.5,126.5,0.0}; 165
76; vivant; {159.5,86.5,0.0}; 165
80; vivant; {241.5017730318899,85.5,0.0}; 165
2; vivant; {138.47380844014933,72.5,0.0}; 166
5; caché; {171.02688567569558,74.5,0.0}; 166
7; vivant; {333.5,115.5,0.0}; 166
8; vivant; {399.34259333967543,74.5,0.0}; 166
9; caché; {254.5,75.34104509045638,0.0}; 166
10; vivant; {399.46684691332734,73.61881166609933,0.0}; 166
11; vivant; {405.5,121.5,0.0}; 166
12; caché; {446.5,101.60436747858806,0.0}; 166
13; vivant; {447.5426758055696,101.11081071547022,0.0}; 166
15; vivant; {407.0726419969709,127.5,0.0}; 166
16; caché; {406.5,127.62476424728635,0.0}; 166
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 166
19; caché; {291.18647987022723,127.5,0.0}; 166
20; vivant; {292.7725473510619,126.99975651718384,0.0}; 166
22; vivant; {145.37406303564256,125.32324158991345,0.0}; 166
24; caché; {142.6424149460054,128.7155896113509,0.0}; 166
25; vivant; {89.28219672502664,127.5,0.0}; 166
27; vivant; {405.6112911467737,127.5,0.0}; 166
28; vivant; {405.72913601874006,127.5,0.0}; 166
29; vivant; {407.2081126872508,126.5,0.0}; 166
30; caché; {405.5164019756494,127.5,0.0}; 166
31; vivant; {397.5,75.14894448203506,0.0}; 166
33; vivant; {88.5,127.5,0.0}; 166
35; vivant; {87.78825549576868,127.5,0.0}; 166
38; vivant; {288.9418423502684,130.8318585492316,0.0}; 166
44; caché; {254.7798716001162,75.5,0.0}; 166
45; vivant; {405.5,128.57915906524119,0.0}; 166
54; vivant; {259.5,80.5,0.0}; 166
55; vivant; {256.5,77.5,0.0}; 166
56; vivant; {236.5,85.5,0.0}; 166
60; vivant; {363.5,85.5,0.0}; 166
62; vivant; {255.60396171400282,75.5,0.0}; 166
63; vivant; {383.5,85.5,0.0}; 166
65; vivant; {350.5,126.5,0.0}; 166
76; vivant; {156.5,86.5,0.0}; 166
80; vivant; {238.5017730318899,85.5,0.0}; 166
2; vivant; {139.5,73.47380844014933,0.0}; 167
5; caché; {171.02688567569558,74.5,0.0}; 167
7; vivant; {330.5,115.5,0.0}; 167
8; vivant; {397.308894930812,76.70546384730885,0.0}; 167
9; caché; {254.5,75.34104509045638,0.0}; 167
10; vivant; {398.55515139003336,71.838696143779,0.0}; 167
11; vivant; {405.5,124.5,0.0}; 167
12; caché; {446.5,101.60436747858806,0.0}; 167
13; vivant; {445.97362302363086,99.8706198561706,0.0}; 167
15; vivant; {408.2396487093316,129.12422145451444,0.0}; 167
16; caché; {406.5,127.62476424728635,0.0}; 167
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 167
19; caché; {291.18647987022723,127.5,0.0}; 167
20; vivant; {290.8671625130768,126.5,0.0}; 167
22; vivant; {143.39175653954038,126.5,0.0}; 167
24; caché; {142.6424149460054,128.7155896113509,0.0}; 167
25; vivant; {86.28578992371789,127.35321348471099,0.0}; 167
27; vivant; {408.5440902604626,128.13141852898488,0.0}; 167
28; vivant; {407.3058091823632,130.05227383623125,0.0}; 167
29; vivant; {407.2081126872508,126.5,0.0}; 167
30; caché; {405.5164019756494,127.5,0.0}; 167
31; vivant; {398.6351483892724,72.37199685301282,0.0}; 167
33; vivant; {85.72261372140433,126.36592528488264,0.0}; 167
35; vivant; {89.06620815717865,124.78580822431518,0.0}; 167
38; vivant; {289.0967637912126,128.5,0.0}; 167
44; caché; {254.7798716001162,75.5,0.0}; 167
45; vivant; {403.7775132589292,129.59554453681943,0.0}; 167
54; vivant; {258.5,78.5,0.0}; 167
55; vivant; {255.5,75.5,0.0}; 167
56; vivant; {233.5,85.5,0.0}; 167
60; vivant; {366.5,85.5,0.0}; 167
62; vivant; {254.5,74.5,0.0}; 167
63; vivant; {383.5,85.5,0.0}; 167
65; vivant; {353.18395869886893,127.84028567953472,0.0}; 167
76; vivant; {153.5,86.5,0.0}; 167
80; vivant; {235.5017730318899,85.5,0.0}; 167
2; vivant; {137.50666537361053,73.3106610612652,0.0}; 168
5; caché; {171.02688567569558,74.5,0.0}; 168
7; vivant; {327.5,115.5,0.0}; 168
8; vivant; {398.2794819810269,74.5,0.0}; 168
9; caché; {254.5,75.34104509045638,0.0}; 168
10; vivant; {398.5,73.8364003721555,0.0}; 168
11; vivant; {406.5,126.5,0.0}; 168
12; caché; {446.5,101.60436747858806,0.0}; 168
13; vivant; {447.95829221896827,100.11778009787398,0.0}; 168
15; vivant; {408.2396487093316,129.12422145451444,0.0}; 168
16; caché; {406.5,127.62476424728635,0.0}; 168
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 168
19; caché; {291.18647987022723,127.5,0.0}; 168
20; vivant; {289.3284685904482,125.22233767666654,0.0}; 168
22; vivant; {143.97015917409672,123.78610677947431,0.0}; 168
24; caché; {142.6424149460054,128.7155896113509,0.0}; 168
25; vivant; {88.5,127.5,0.0}; 168
27; caché; {408.5440902604626,128.13141852898488,0.0}; 168
28; vivant; {407.3058091823632,130.05227383623125,0.0}; 168
29; vivant; {407.2081126872508,126.5,0.0}; 168
30; caché; {405.5164019756494,127.5,0.0}; 168
31; vivant; {398.6351483892724,72.37199685301282,0.0}; 168
33; vivant; {87.71113660537287,127.5,0.0}; 168
35; vivant; {89.33561070801791,127.5,0.0}; 168
38; vivant; {286.1088785215715,128.23066449275672,0.0}; 168
44; caché; {254.7798716001162,75.5,0.0}; 168
45; vivant; {403.7775132589292,129.59554453681943,0.0}; 168
54; vivant; {257.5,76.5,0.0}; 168
55; vivant; {254.5,74.5,0.0}; 168
56; vivant; {230.5,85.5,0.0}; 168
60; vivant; {369.5,85.5,0.0}; 168
62; en fuite; {254.5,74.5,0.0}; 168
63; vivant; {383.5,85.5,0.0}; 168
65; vivant; {353.45120594484536,124.8522129043972,0.0}; 168
76; vivant; {150.5,86.5,0.0}; 168
80; vivant; {232.5017730318899,85.5,0.0}; 168
2; vivant; {139.48878147084542,73.5,0.0}; 169
5; caché; {171.02688567569558,74.5,0.0}; 169
7; vivant; {324.5,115.5,0.0}; 169
8; vivant; {397.31846892698996,71.65808974280141,0.0}; 169
9; caché; {254.5,75.34104509045638,0.0}; 169
10; vivant; {399.14556968201066,71.94345563295451,0.0}; 169
11; vivant; {406.5,126.5,0.0}; 169
12; caché; {446.5,101.60436747858806,0.0}; 169
13; vivant; {446.95621551145433,101.5,0.0}; 169
15; vivant; {407.1763395736084,128.5,0.0}; 169
16; caché; {406.5,127.62476424728635,0.0}; 169
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 169
19; caché; {291.18647987022723,127.5,0.0}; 169
20; vivant; {290.2108747008422,126.5,0.0}; 169
22; vivant; {143.5,126.64519406921814,0.0}; 169
24; caché; {142.6424149460054,128.7155896113509,0.0}; 169
25; vivant; {88.25160866152709,130.48969927299916,0.0}; 169
27; caché; {406.60723835409027,127.5,0.0}; 169
28; vivant; {406.5,128.0854199038639,0.0}; 169
29; vivant; {409.9646914135119,127.68375408169285,0.0}; 169
30; caché; {405.5164019756494,127.5,0.0}; 169
31; vivant; {400.16347138366757,70.37543162428861,0.0}; 169
33; vivant; {90.65100546167838,126.90236205966742,0.0}; 169
35; vivant; {89.5998902430427,124.5116632841383,0.0}; 169
38; vivant; {289.08304531363666,128.5,0.0}; 169
44; caché; {254.7798716001162,75.5,0.0}; 169
45; vivant; {405.5,129.2287769545884,0.0}; 169
54; vivant; {255.5,75.5,0.0}; 169
55; en fuite; {254.5,74.5,0.0}; 169
56; vivant; {227.5,85.5,0.0}; 169
60; vivant; {372.5,85.5,0.0}; 169
62; en fuite; {254.5,74.5,0.0}; 169
63; vivant; {383.5,88.5,0.0}; 169
65; vivant; {352.5,126.8503778166904,0.0}; 169
76; vivant; {147.5,86.5,0.0}; 169
80; vivant; {229.5017730318899,85.5,0.0}; 169
2; vivant; {141.20569100767926,72.47422144576473,0.0}; 170
5; caché; {171.02688567569558,74.5,0.0}; 170
7; vivant; {321.5,115.5,0.0}; 170
8; vivant; {397.63874137934977,74.5,0.0}; 170
9; caché; {254.5,75.34104509045638,0.0}; 170
10; vivant; {399.5,73.84017996180769,0.0}; 170
11; vivant; {409.4770231316637,126.87058504224966,0.0}; 170
12; caché; {446.5,101.60436747858806,0.0}; 170
13; vivant; {447.6053781750085,99.60828441983283,0.0}; 170
15; vivant; {408.48102811542367,130.0158455755307,0.0}; 170
16; caché; {406.5,127.62476424728635,0.0}; 170
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 170
19; caché; {291.18647987022723,127.5,0.0}; 170
20; vivant; {288.89646263638394,124.99257805349447,0.0}; 170
22; vivant; {143.5,126.64519406921814,0.0}; 170
24; caché; {142.6424149460054,128.7155896113509,0.0}; 170
25; vivant; {88.5,127.52039350644907,0.0}; 170
27; caché; {406.60723835409027,127.5,0.0}; 170
28; vivant; {407.58322804755693,125.28781074656798,0.0}; 170
29; vivant; {406.97617292325606,127.5,0.0}; 170
30; caché; {405.5164019756494,127.5,0.0}; 170
31; vivant; {399.67384221310226,72.5,0.0}; 170
33; vivant; {88.5,127.28069331180656,0.0}; 170
35; vivant; {88.5,126.50662820425813,0.0}; 170
38; vivant; {287.641745614627,130.7142879199756,0.0}; 170
44; caché; {254.7798716001162,75.5,0.0}; 170
45; vivant; {407.08248285034165,128.00576917522858,0.0}; 170
54; vivant; {254.5,74.5,0.0}; 170
55; en fuite; {254.5,74.5,0.0}; 170
56; vivant; {224.5,85.5,0.0}; 170
60; vivant; {375.5,85.5,0.0}; 170
62; en fuite; {256.5,75.5,0.0}; 170
63; vivant; {383.5,91.5,0.0}; 170
65; vivant; {349.5002937386516,126.89235811715669,0.0}; 170
76; vivant; {147.5,86.5,0.0}; 170
80; vivant; {226.5017730318899,85.5,0.0}; 170
2; vivant; {141.8978343119521,70.59780527488198,0.0}; 171
5; caché; {171.02688567569558,74.5,0.0}; 171
7; vivant; {318.5,115.5,0.0}; 171
8; vivant; {400.3542153193273,75.77522597264289,0.0}; 171
9; caché; {254.5,75.34104509045638,0.0}; 171
10; vivant; {398.42564416815816,75.52711788200138,0.0}; 171
11; vivant; {406.54494376563775,126.5,0.0}; 171
12; caché; {446.5,101.60436747858806,0.0}; 171
13; vivant; {446.5,100.60207949367386,0.0}; 171
15; vivant; {407.5,129.01619433375328,0.0}; 171
16; caché; {406.5,127.62476424728635,0.0}; 171
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 171
19; caché; {291.18647987022723,127.5,0.0}; 171
20; vivant; {289.5,125.856059277694,0.0}; 171
22; vivant; {144.27242695503963,123.93366959051085,0.0}; 171
24; caché; {142.6424149460054,128.7155896113509,0.0}; 171
25; vivant; {91.42615867694245,126.85888356899206,0.0}; 171
27; caché; {406.60723835409027,127.5,0.0}; 171
28; vivant; {406.5,127.28495691679834,0.0}; 171
29; vivant; {408.3889115468755,124.85346082943518,0.0}; 171
30; caché; {405.5164019756494,127.5,0.0}; 171
31; vivant; {397.0108999311158,71.11842900913182,0.0}; 171
33; vivant; {87.81462101156858,124.36003317371848,0.0}; 171
35; vivant; {90.41136522950472,128.81891775347992,0.0}; 171
38; vivant; {289.2774669853682,129.5,0.0}; 171
44; caché; {254.7798716001162,75.5,0.0}; 171
45; vivant; {407.0985742169018,126.00583390929565,0.0}; 171
54; en fuite; {254.5,74.5,0.0}; 171
55; en fuite; {255.5,76.5,0.0}; 171
56; vivant; {221.5,85.5,0.0}; 171
60; vivant; {378.5,85.5,0.0}; 171
62; en fuite; {257.5,77.5,0.0}; 171
63; vivant; {385.5,92.5,0.0}; 171
65; vivant; {351.42605516851285,127.5,0.0}; 171
76; vivant; {147.5,86.5,0.0}; 171
80; vivant; {223.5017730318899,85.5,0.0}; 171
2; vivant; {141.5,72.51398404587087,0.0}; 172
5; caché; {171.02688567569558,74.5,0.0}; 172
7; vivant; {315.5,115.5,0.0}; 172
8; vivant; {398.5,74.5,0.0}; 172
9; caché; {254.5,75.34104509045638,0.0}; 172
10; vivant; {399.0687029710159,73.63331869093936,0.0}; 172
11; vivant; {406.54494376563775,126.5,0.0}; 172
12; caché; {446.5,101.60436747858806,0.0}; 172
13; vivant; {447.0873755864959,102.51388228695265,0.0}; 172
15; vivant; {406.5,128.01619433375328,0.0}; 172
16; caché; {406.5,127.62476424728635,0.0}; 172
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 172
19; caché; {291.18647987022723,127.5,0.0}; 172
20; vivant; {288.1331620916708,124.39600649359535,0.0}; 172
22; vivant; {144.1103438567764,126.5,0.0}; 172
24; caché; {142.6424149460054,128.7155896113509,0.0}; 172
25; vivant; {88.5,126.5067390519263,0.0}; 172
27; caché; {406.60723835409027,127.5,0.0}; 172
28; vivant; {409.2024327464563,128.58759165105067,0.0}; 172
29; vivant; {407.5,126.84398662857207,0.0}; 172
30; caché; {405.5164019756494,127.5,0.0}; 172
31; vivant; {398.03440889734173,73.5,0.0}; 172
33; vivant; {88.31741353553205,126.5,0.0}; 172
35; vivant; {88.5,127.5,0.0}; 172
38; vivant; {290.2774669853682,127.5,0.0}; 172
44; caché; {254.7798716001162,75.5,0.0}; 172
45; vivant; {405.1630677332073,126.50963411927636,0.0}; 172
54; en fuite; {254.5,74.5,0.0}; 172
55; en fuite; {256.5,78.5,0.0}; 172
56; vivant; {221.5,85.5,0.0}; 172
60; vivant; {381.5,85.5,0.0}; 172
62; en fuite; {259.5,78.5,0.0}; 172
63; vivant; {387.5,93.5,0.0}; 172
65; vivant; {354.3108407325806,126.67658500782014,0.0}; 172
76; vivant; {150.5,86.5,0.0}; 172
2; vivant; {141.48601595412913,74.5,0.0}; 173
5; caché; {171.02688567569558,74.5,0.0}; 173
7; vivant; {312.5,115.5,0.0}; 173
8; vivant; {401.4976807644663,74.38205919133306,0.0}; 173
9; caché; {254.5,75.34104509045638,0.0}; 173
10; vivant; {397.90797319730007,75.26203180024058,0.0}; 173
11; vivant; {403.68074457791084,127.39239173742502,0.0}; 173
12; caché; {446.5,101.60436747858806,0.0}; 173
13; vivant; {445.0882683472967,102.45413074988922,0.0}; 173
15; vivant; {404.510769747932,128.2234695234348,0.0}; 173
16; caché; {406.5,127.62476424728635,0.0}; 173
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 173
19; caché; {291.18647987022723,127.5,0.0}; 173
20; vivant; {289.3366549466427,125.5,0.0}; 173
22; vivant; {144.1103438567764,126.5,0.0}; 173
24; caché; {142.6424149460054,128.7155896113509,0.0}; 173
25; vivant; {86.87042646477475,129.0255661784464,0.0}; 173
27; caché; {406.60723835409027,127.5,0.0}; 173
28; vivant; {407.20787291276605,127.5,0.0}; 173
29; vivant; {407.5,126.84398662857207,0.0}; 173
30; caché; {405.5164019756494,127.5,0.0}; 173
31; vivant; {399.37207797141144,76.18526375767401,0.0}; 173
33; vivant; {91.3170316281411,126.54786750977992,0.0}; 173
35; vivant; {91.05205355013275,129.0770297008157,0.0}; 173
38; vivant; {289.381754527379,130.363162446073,0.0}; 173
44; caché; {254.7798716001162,75.5,0.0}; 173
45; vivant; {406.64144162297333,125.16263350975233,0.0}; 173
54; en fuite; {256.5,75.5,0.0}; 173
55; en fuite; {256.5,78.5,0.0}; 173
56; vivant; {218.5,85.5,0.0}; 173
60; vivant; {384.5,85.5,0.0}; 173
62; en fuite; {259.5,78.5,0.0}; 173
63; vivant; {388.5,95.5,0.0}; 173
65; vivant; {351.5,126.67015365362096,0.0}; 173
76; vivant; {153.5,86.5,0.0}; 173
2; vivant; {142.63586873482598,76.13641027334948,0.0}; 174
5; caché; {171.02688567569558,74.5,0.0}; 174
7; vivant; {309.5,115.5,0.0}; 174
8; vivant; {398.50462776297246,74.5,0.0}; 174
9; caché; {254.5,75.34104509045638,0.0}; 174
10; vivant; {398.236708831924,77.23483003689034,0.0}; 174
11; vivant; {406.5,127.5,0.0}; 174
12; caché; {446.5,101.60436747858806,0.0}; 174
13; vivant; {443.13586323005154,102.88785215604155,0.0}; 174
15; vivant; {404.76206769183165,130.20761904990496,0.0}; 174
16; caché; {406.5,127.62476424728635,0.0}; 174
17; paralysé; {351.05872166868676,124.80367940668445,0.0}; 174
19; caché; {291.18647987022723,127.5,0.0}; 174
20; vivant; {289.5,127.33665494664268,0.0}; 174
22; vivant; {144.31742396271585,123.95772099219825,0.0}; 174
24; caché; {142.6424149460054,128.7155896113509,0.0}; 174
25; vivant; {88.5,128.28832118282457,0.0}; 174
27; caché; {406.60723835409027,127.5,0.0}; 174
28; vivant; {407.28356228605065,130.49904503446876,0.0}; 174
29; vivant; {407.5,126.84398662857207,0.0}; 174
30; caché; {405.5164019756494,127.5,0.0}; 174
31; vivant; {398.5,74.5,0.0}; 174
33; vivant; {88.5,126.68156736387445,0.0}; 174
35; vivant; {89.5,128.19546171440723,0.0}; 174
38; vivant; {290.5,128.37122408145441,0.0}; 174
44; caché; {254.7798716001162,75.5,0.0}; 174
45; vivant; {406.5,127.15517478386717,0.0}; 174
54; en fuite; {257.5,77.5,0.0}; 174
55; en fuite; {259.5,78.5,0.0}; 174
56; vivant; {217.5,83.5,0.0}; 174
60; vivant; {384.5,85.5,0.0}; 174
62; en fuite; {260.5,80.5,0.0}; 174
